league,season,matchday,home_team,away_team,date,home_goals,away_goals
PD,2023,23,Granada CF,Las Palmas,2024-02-03T15:15:00Z,1,1
PD,2023,23,Alaves,Barcelona,2024-02-03T17:30:00Z,1,3
PD,2023,23,Girona,Real Sociedad,2024-02-03T20:00:00Z,0,0
PD,2023,23,Villarreal,Cádiz CF,2024-02-04T13:00:00Z,0,0
PD,2023,23,Osasuna,Celta,2024-02-04T15:15:00Z,0,3
PD,2023,23,Real Betis,Getafe,2024-02-04T17:30:00Z,1,1
PD,2023,23,Real Madrid,Atletico,2024-02-04T20:00:00Z,1,1
PD,2023,23,Rayo,Sevilla,2024-02-05T20:00:00Z,1,2
PD,2023,24,Cádiz CF,Real Betis,2024-02-09T20:00:00Z,0,2
PD,2023,24,Alaves,Villarreal,2024-02-10T13:00:00Z,1,1
PD,2023,24,Real Sociedad,Osasuna,2024-02-10T15:15:00Z,0,1
PD,2023,24,Real Madrid,Girona,2024-02-10T17:30:00Z,4,0
PD,2023,24,Las Palmas,Valencia,2024-02-10T20:00:00Z,2,0
PD,2023,24,Getafe,Celta,2024-02-11T13:00:00Z,3,2
PD,2023,24,Mallorca,Rayo,2024-02-11T15:15:00Z,2,1
PD,2023,24,Sevilla,Atletico,2024-02-11T17:30:00Z,1,0
PD,2023,24,Barcelona,Granada CF,2024-02-11T20:00:00Z,3,3
PD,2023,24,UD Almería,Athletic Club,2024-02-12T20:00:00Z,0,0
PD,2023,25,Villarreal,Getafe,2024-02-16T20:00:00Z,1,1
PD,2023,25,Atletico,Las Palmas,2024-02-17T13:00:00Z,5,0
PD,2023,25,Osasuna,Cádiz CF,2024-02-17T15:15:00Z,2,0
PD,2023,25,Celta,Barcelona,2024-02-17T17:30:00Z,1,2
PD,2023,25,Valencia,Sevilla,2024-02-17T20:00:00Z,0,0
PD,2023,25,Rayo,Real Madrid,2024-02-18T13:00:00Z,1,1
PD,2023,25,Granada CF,UD Almería,2024-02-18T15:15:00Z,1,1
PD,2023,25,Mallorca,Real Sociedad,2024-02-18T17:30:00Z,1,2
PD,2023,25,Real Betis,Alaves,2024-02-18T20:00:00Z,0,0
PD,2023,25,Athletic Club,Girona,2024-02-19T20:00:00Z,3,2
PD,2023,26,Real Sociedad,Villarreal,2024-02-23T20:00:00Z,1,3
PD,2023,26,Barcelona,Getafe,2024-02-24T15:15:00Z,4,0
PD,2023,26,Alaves,Mallorca,2024-02-24T17:30:00Z,1,1
PD,2023,26,UD Almería,Atletico,2024-02-24T20:00:00Z,2,2
PD,2023,26,Cádiz CF,Celta,2024-02-25T13:00:00Z,2,2
PD,2023,26,Real Betis,Athletic Club,2024-02-25T15:15:00Z,3,1
PD,2023,26,Las Palmas,Osasuna,2024-02-25T17:30:00Z,1,1
PD,2023,26,Real Madrid,Sevilla,2024-02-25T20:00:00Z,1,0
PD,2023,26,Girona,Rayo,2024-02-26T20:00:00Z,3,0
PD,2023,27,Celta,UD Almería,2024-03-01T20:00:00Z,1,0
PD,2023,27,Sevilla,Real Sociedad,2024-03-02T13:00:00Z,3,2
PD,2023,27,Rayo,Cádiz CF,2024-03-02T15:15:00Z,1,1
PD,2023,27,Getafe,Las Palmas,2024-03-02T17:30:00Z,3,3
PD,2023,27,Valencia,Real Madrid,2024-03-02T20:00:00Z,2,2
PD,2023,27,Villarreal,Granada CF,2024-03-03T13:00:00Z,5,1
PD,2023,27,Atletico,Real Betis,2024-03-03T15:15:00Z,2,1
PD,2023,27,Mallorca,Girona,2024-03-03T17:30:00Z,1,0
PD,2023,27,Athletic Club,Barcelona,2024-03-03T20:00:00Z,0,0
PD,2023,27,Osasuna,Alaves,2024-03-04T20:00:00Z,1,0
PD,2023,28,Barcelona,Mallorca,2024-03-08T20:00:00Z,1,0
PD,2023,28,Valencia,Getafe,2024-03-09T13:00:00Z,1,0
PD,2023,28,Cádiz CF,Atletico,2024-03-09T15:15:00Z,2,0
PD,2023,28,Granada CF,Real Sociedad,2024-03-09T17:30:00Z,2,3
PD,2023,28,Girona,Osasuna,2024-03-09T20:00:00Z,2,0
PD,2023,28,Alaves,Rayo,2024-03-10T13:00:00Z,1,0
PD,2023,28,Las Palmas,Athletic Club,2024-03-10T15:15:00Z,0,2
PD,2023,28,Real Madrid,Celta,2024-03-10T17:30:00Z,4,0
PD,2023,28,Real Betis,Villarreal,2024-03-10T20:00:00Z,2,3
PD,2023,28,UD Almería,Sevilla,2024-03-11T20:00:00Z,2,2
PD,2023,29,Real Sociedad,Cádiz CF,2024-03-15T20:00:00Z,2,0
PD,2023,29,Mallorca,Granada CF,2024-03-16T13:00:00Z,1,0
PD,2023,29,Osasuna,Real Madrid,2024-03-16T15:15:00Z,2,4
PD,2023,29,Getafe,Girona,2024-03-16T17:30:00Z,1,0
PD,2023,29,Athletic Club,Alaves,2024-03-16T20:00:00Z,2,0
PD,2023,29,Sevilla,Celta,2024-03-17T13:00:00Z,1,2
PD,2023,29,Villarreal,Valencia,2024-03-17T15:15:00Z,1,0
PD,2023,29,Las Palmas,UD Almería,2024-03-17T15:15:00Z,0,1
PD,2023,29,Rayo,Real Betis,2024-03-17T17:30:00Z,2,0
PD,2023,29,Atletico,Barcelona,2024-03-17T20:00:00Z,0,3
PD,2023,30,Cádiz CF,Granada CF,2024-03-29T20:00:00Z,1,0
PD,2023,30,Getafe,Sevilla,2024-03-30T13:00:00Z,0,1
PD,2023,30,UD Almería,Osasuna,2024-03-30T15:15:00Z,0,3
PD,2023,30,Valencia,Mallorca,2024-03-30T17:30:00Z,0,0
PD,2023,30,Barcelona,Las Palmas,2024-03-30T20:00:00Z,1,0
PD,2023,30,Celta,Rayo,2024-03-31T12:00:00Z,0,0
PD,2023,30,Girona,Real Betis,2024-03-31T14:15:00Z,3,2
PD,2023,30,Alaves,Real Sociedad,2024-03-31T16:30:00Z,0,1
PD,2023,30,Real Madrid,Athletic Club,2024-03-31T19:00:00Z,2,0
PD,2023,30,Villarreal,Atletico,2024-04-01T19:00:00Z,1,2
PD,2023,26,Granada CF,Valencia,2024-04-04T18:00:00Z,0,1
PD,2023,31,Real Betis,Celta,2024-04-12T19:00:00Z,2,1
PD,2023,31,Atletico,Girona,2024-04-13T12:00:00Z,3,1
PD,2023,31,Rayo,Getafe,2024-04-13T14:15:00Z,0,0
PD,2023,31,Mallorca,Real Madrid,2024-04-13T16:30:00Z,0,1
PD,2023,31,Cádiz CF,Barcelona,2024-04-13T19:00:00Z,0,1
PD,2023,31,Las Palmas,Sevilla,2024-04-14T12:00:00Z,0,2
PD,2023,31,Granada CF,Alaves,2024-04-14T14:15:00Z,2,0
PD,2023,31,Athletic Club,Villarreal,2024-04-14T16:30:00Z,1,1
PD,2023,31,Real Sociedad,UD Almería,2024-04-14T19:00:00Z,2,2
PD,2023,31,Osasuna,Valencia,2024-04-15T19:00:00Z,0,1
PD,2023,32,Athletic Club,Granada CF,2024-04-19T19:00:00Z,1,1
PD,2023,32,Celta,Las Palmas,2024-04-20T12:00:00Z,4,1
PD,2023,32,Rayo,Osasuna,2024-04-20T14:15:00Z,2,1
PD,2023,32,Valencia,Real Betis,2024-04-20T16:30:00Z,1,2
PD,2023,32,Girona,Cádiz CF,2024-04-20T19:00:00Z,4,1
PD,2023,32,Getafe,Real Sociedad,2024-04-21T12:00:00Z,1,1
PD,2023,32,UD Almería,Villarreal,2024-04-21T14:15:00Z,1,2
PD,2023,32,Alaves,Atletico,2024-04-21T16:30:00Z,2,0
PD,2023,32,Real Madrid,Barcelona,2024-04-21T19:00:00Z,3,2
PD,2023,32,Sevilla,Mallorca,2024-04-22T19:00:00Z,2,1
PD,2023,33,Real Sociedad,Real Madrid,2024-04-26T19:00:00Z,0,1
PD,2023,33,Las Palmas,Girona,2024-04-27T12:00:00Z,0,2
PD,2023,33,UD Almería,Getafe,2024-04-27T14:15:00Z,1,3
PD,2023,33,Alaves,Celta,2024-04-27T16:30:00Z,3,0
PD,2023,33,Atletico,Athletic Club,2024-04-27T19:00:00Z,3,1
PD,2023,33,Cádiz CF,Mallorca,2024-04-28T12:00:00Z,1,1
PD,2023,33,Granada CF,Osasuna,2024-04-28T14:15:00Z,3,0
PD,2023,33,Villarreal,Rayo,2024-04-28T16:30:00Z,3,0
PD,2023,33,Real Betis,Sevilla,2024-04-28T19:00:00Z,1,1
PD,2023,33,Barcelona,Valencia,2024-04-29T19:00:00Z,4,2
PD,2023,34,Getafe,Athletic Club,2024-05-03T19:00:00Z,0,2
PD,2023,34,Real Sociedad,Las Palmas,2024-05-04T12:00:00Z,2,0
PD,2023,34,Real Madrid,Cádiz CF,2024-05-04T14:15:00Z,3,0
PD,2023,34,Girona,Barcelona,2024-05-04T16:30:00Z,4,2
PD,2023,34,Mallorca,Atletico,2024-05-04T19:00:00Z,0,1
PD,2023,34,Osasuna,Real Betis,2024-05-05T12:00:00Z,0,2
PD,2023,34,Celta,Villarreal,2024-05-05T14:15:00Z,3,2
PD,2023,34,Valencia,Alaves,2024-05-05T16:30:00Z,0,1
PD,2023,34,Sevilla,Granada CF,2024-05-05T19:00:00Z,3,0
PD,2023,34,Rayo,UD Almería,2024-05-05T19:00:00Z,0,1
PD,2023,35,Alaves,Girona,2024-05-10T19:00:00Z,2,2
PD,2023,35,Mallorca,Las Palmas,2024-05-11T12:00:00Z,1,0
PD,2023,35,Villarreal,Sevilla,2024-05-11T14:15:00Z,3,2
PD,2023,35,Granada CF,Real Madrid,2024-05-11T16:30:00Z,0,4
PD,2023,35,Athletic Club,Osasuna,2024-05-11T19:00:00Z,2,2
PD,2023,35,Cádiz CF,Getafe,2024-05-12T12:00:00Z,1,0
PD,2023,35,Atletico,Celta,2024-05-12T14:15:00Z,1,0
PD,2023,35,Valencia,Rayo,2024-05-12T16:30:00Z,0,0
PD,2023,35,Real Betis,UD Almería,2024-05-12T19:00:00Z,3,2
PD,2023,35,Barcelona,Real Sociedad,2024-05-13T19:00:00Z,2,0
PD,2023,36,Osasuna,Mallorca,2024-05-14T17:30:00Z,1,1
PD,2023,36,Real Madrid,Alaves,2024-05-14T19:30:00Z,5,0
PD,2023,36,Girona,Villarreal,2024-05-14T20:00:00Z,0,1
PD,2023,36,Sevilla,Cádiz CF,2024-05-15T17:30:00Z,0,1
PD,2023,36,Rayo,Granada CF,2024-05-15T17:30:00Z,2,1
PD,2023,36,Celta,Athletic Club,2024-05-15T20:00:00Z,2,1
PD,2023,36,Getafe,Atletico,2024-05-15T20:00:00Z,0,3
PD,2023,36,Las Palmas,Real Betis,2024-05-16T17:30:00Z,2,2
PD,2023,36,UD Almería,Barcelona,2024-05-16T19:30:00Z,0,2
PD,2023,36,Real Sociedad,Valencia,2024-05-16T20:00:00Z,1,0
PD,2023,37,Alaves,Getafe,2024-05-18T19:00:00Z,1,0
PD,2023,37,Athletic Club,Sevilla,2024-05-19T17:00:00Z,2,0
PD,2023,37,Atletico,Osasuna,2024-05-19T17:00:00Z,1,4
PD,2023,37,Real Betis,Real Sociedad,2024-05-19T17:00:00Z,0,2
PD,2023,37,Barcelona,Rayo,2024-05-19T17:00:00Z,3,0
PD,2023,37,Cádiz CF,Las Palmas,2024-05-19T17:00:00Z,0,0
PD,2023,37,Granada CF,Celta,2024-05-19T17:00:00Z,1,2
PD,2023,37,Valencia,Girona,2024-05-19T17:00:00Z,1,3
PD,2023,37,Villarreal,Real Madrid,2024-05-19T17:00:00Z,4,4
PD,2023,37,Mallorca,UD Almería,2024-05-19T17:00:00Z,2,2
PD,2023,38,Girona,Granada CF,2024-05-24T19:00:00Z,7,0
PD,2023,38,Osasuna,Villarreal,2024-05-25T12:00:00Z,1,1
PD,2023,38,Real Sociedad,Atletico,2024-05-25T14:15:00Z,0,2
PD,2023,38,Rayo,Athletic Club,2024-05-25T16:30:00Z,0,1
PD,2023,38,UD Almería,Cádiz CF,2024-05-25T16:30:00Z,6,1
PD,2023,38,Real Madrid,Real Betis,2024-05-25T19:00:00Z,0,0
PD,2023,38,Getafe,Mallorca,2024-05-26T12:00:00Z,1,2
PD,2023,38,Celta,Valencia,2024-05-26T14:15:00Z,2,2
PD,2023,38,Las Palmas,Alaves,2024-05-26T14:15:00Z,1,1
PD,2023,38,Sevilla,Barcelona,2024-05-26T19:00:00Z,1,2
BL1,2024,1,Gladbach,Leverkusen,2024-08-23T18:30:00Z,2,3
BL1,2024,1,Leipzig,Bochum,2024-08-24T13:30:00Z,1,0
BL1,2024,1,Hoffenheim,Holstein Kiel,2024-08-24T13:30:00Z,3,2
BL1,2024,1,Freiburg,Stuttgart,2024-08-24T13:30:00Z,3,1
BL1,2024,1,Augsburg,Werder Bremen,2024-08-24T13:30:00Z,2,2
BL1,2024,1,Mainz,Union Berlin,2024-08-24T13:30:00Z,1,1
BL1,2024,1,Dortmund,Frankfurt,2024-08-24T16:30:00Z,2,0
BL1,2024,1,Wolfsburg,Bayern,2024-08-25T13:30:00Z,2,3
BL1,2024,1,St. Pauli,Heidenheim,2024-08-25T15:30:00Z,0,2
BL1,2024,2,Union Berlin,St. Pauli,2024-08-30T18:30:00Z,1,0
BL1,2024,2,Stuttgart,Mainz,2024-08-31T13:30:00Z,3,3
BL1,2024,2,Frankfurt,Hoffenheim,2024-08-31T13:30:00Z,3,1
BL1,2024,2,Werder Bremen,Dortmund,2024-08-31T13:30:00Z,0,0
BL1,2024,2,Bochum,Gladbach,2024-08-31T13:30:00Z,0,2
BL1,2024,2,Holstein Kiel,Wolfsburg,2024-08-31T13:30:00Z,0,2
BL1,2024,2,Leverkusen,Leipzig,2024-08-31T16:30:00Z,2,3
BL1,2024,2,Heidenheim,Augsburg,2024-09-01T13:30:00Z,4,0
BL1,2024,2,Bayern,Freiburg,2024-09-01T15:30:00Z,2,0
BL1,2024,3,Dortmund,Heidenheim,2024-09-13T18:30:00Z,4,2
BL1,2024,3,Leipzig,Union Berlin,2024-09-14T13:30:00Z,0,0
BL1,2024,3,Hoffenheim,Leverkusen,2024-09-14T13:30:00Z,1,4
BL1,2024,3,Freiburg,Bochum,2024-09-14T13:30:00Z,2,1
BL1,2024,3,Wolfsburg,Frankfurt,2024-09-14T13:30:00Z,1,2
BL1,2024,3,Gladbach,Stuttgart,2024-09-14T13:30:00Z,1,3
BL1,2024,3,Holstein Kiel,Bayern,2024-09-14T16:30:00Z,1,6
BL1,2024,3,Augsburg,St. Pauli,2024-09-15T13:30:00Z,3,1
BL1,2024,3,Mainz,Werder Bremen,2024-09-15T15:30:00Z,1,2
BL1,2024,4,Augsburg,Mainz,2024-09-20T18:30:00Z,2,3
BL1,2024,4,Heidenheim,Freiburg,2024-09-21T13:30:00Z,0,3
BL1,2024,4,Werder Bremen,Bayern,2024-09-21T13:30:00Z,0,5
BL1,2024,4,Union Berlin,Hoffenheim,2024-09-21T13:30:00Z,2,1
BL1,2024,4,Bochum,Holstein Kiel,2024-09-21T13:30:00Z,2,2
BL1,2024,4,Frankfurt,Gladbach,2024-09-21T16:30:00Z,2,0
BL1,2024,4,Leverkusen,Wolfsburg,2024-09-22T13:30:00Z,4,3
BL1,2024,4,Stuttgart,Dortmund,2024-09-22T15:30:00Z,5,1
BL1,2024,4,St. Pauli,Leipzig,2024-09-22T17:30:00Z,0,0
BL1,2024,5,Dortmund,Bochum,2024-09-27T18:30:00Z,4,2
BL1,2024,5,Leipzig,Augsburg,2024-09-28T13:30:00Z,4,0
BL1,2024,5,Freiburg,St. Pauli,2024-09-28T13:30:00Z,0,3
BL1,2024,5,Wolfsburg,Stuttgart,2024-09-28T13:30:00Z,2,2
BL1,2024,5,Mainz,Heidenheim,2024-09-28T13:30:00Z,0,2
BL1,2024,5,Gladbach,Union Berlin,2024-09-28T13:30:00Z,1,0
BL1,2024,5,Bayern,Leverkusen,2024-09-28T16:30:00Z,1,1
BL1,2024,5,Holstein Kiel,Frankfurt,2024-09-29T13:30:00Z,2,4
BL1,2024,5,Hoffenheim,Werder Bremen,2024-09-29T15:30:00Z,3,4
BL1,2024,6,Augsburg,Gladbach,2024-10-04T18:30:00Z,2,1
BL1,2024,6,Leverkusen,Holstein Kiel,2024-10-05T13:30:00Z,2,2
BL1,2024,6,Werder Bremen,Freiburg,2024-10-05T13:30:00Z,0,1
BL1,2024,6,Union Berlin,Dortmund,2024-10-05T13:30:00Z,2,1
BL1,2024,6,Bochum,Wolfsburg,2024-10-05T13:30:00Z,1,3
BL1,2024,6,St. Pauli,Mainz,2024-10-05T16:30:00Z,0,3
BL1,2024,6,Heidenheim,Leipzig,2024-10-06T13:30:00Z,0,1
BL1,2024,6,Frankfurt,Bayern,2024-10-06T15:30:00Z,3,3
BL1,2024,6,Stuttgart,Hoffenheim,2024-10-06T17:30:00Z,1,1
BL1,2024,7,Dortmund,St. Pauli,2024-10-18T18:30:00Z,2,1
BL1,2024,7,Leverkusen,Frankfurt,2024-10-19T13:30:00Z,2,1
BL1,2024,7,Hoffenheim,Bochum,2024-10-19T13:30:00Z,3,1
BL1,2024,7,Freiburg,Augsburg,2024-10-19T13:30:00Z,3,1
BL1,2024,7,Mainz,Leipzig,2024-10-19T13:30:00Z,0,2
BL1,2024,7,Gladbach,Heidenheim,2024-10-19T13:30:00Z,3,2
BL1,2024,7,Bayern,Stuttgart,2024-10-19T16:30:00Z,4,0
BL1,2024,7,Holstein Kiel,Union Berlin,2024-10-20T13:30:00Z,0,2
BL1,2024,7,Wolfsburg,Werder Bremen,2024-10-20T15:30:00Z,2,4
BL1,2024,8,Mainz,Gladbach,2024-10-25T18:30:00Z,1,1
BL1,2024,8,Stuttgart,Holstein Kiel,2024-10-26T13:30:00Z,2,1
BL1,2024,8,Leipzig,Freiburg,2024-10-26T13:30:00Z,3,1
BL1,2024,8,Augsburg,Dortmund,2024-10-26T13:30:00Z,2,1
BL1,2024,8,St. Pauli,Wolfsburg,2024-10-26T13:30:00Z,0,0
BL1,2024,8,Werder Bremen,Leverkusen,2024-10-26T16:30:00Z,2,2
BL1,2024,8,Bochum,Bayern,2024-10-27T14:30:00Z,0,5
BL1,2024,8,Union Berlin,Frankfurt,2024-10-27T16:30:00Z,1,1
BL1,2024,8,Heidenheim,Hoffenheim,2024-10-27T18:30:00Z,0,0
BL1,2024,9,Leverkusen,Stuttgart,2024-11-01T19:30:00Z,0,0
BL1,2024,9,Bayern,Union Berlin,2024-11-02T14:30:00Z,3,0
BL1,2024,9,Frankfurt,Bochum,2024-11-02T14:30:00Z,7,2
BL1,2024,9,Hoffenheim,St. Pauli,2024-11-02T14:30:00Z,0,2
BL1,2024,9,Wolfsburg,Augsburg,2024-11-02T14:30:00Z,1,1
BL1,2024,9,Holstein Kiel,Heidenheim,2024-11-02T14:30:00Z,1,0
BL1,2024,9,Dortmund,Leipzig,2024-11-02T17:30:00Z,2,1
BL1,2024,9,Freiburg,Mainz,2024-11-03T14:30:00Z,0,0
BL1,2024,9,Gladbach,Werder Bremen,2024-11-03T16:30:00Z,4,1
BL1,2024,10,Union Berlin,Freiburg,2024-11-08T19:30:00Z,0,0
BL1,2024,10,Werder Bremen,Holstein Kiel,2024-11-09T14:30:00Z,2,1
BL1,2024,10,Mainz,Dortmund,2024-11-09T14:30:00Z,3,1
BL1,2024,10,Bochum,Leverkusen,2024-11-09T14:30:00Z,1,1
BL1,2024,10,St. Pauli,Bayern,2024-11-09T14:30:00Z,0,1
BL1,2024,10,Leipzig,Gladbach,2024-11-09T17:30:00Z,0,0
BL1,2024,10,Augsburg,Hoffenheim,2024-11-10T14:30:00Z,0,0
BL1,2024,10,Stuttgart,Frankfurt,2024-11-10T16:30:00Z,2,3
BL1,2024,10,Heidenheim,Wolfsburg,2024-11-10T18:30:00Z,1,3
BL1,2024,11,Bayern,Augsburg,2024-11-22T19:30:00Z,3,0
BL1,2024,11,Leverkusen,Heidenheim,2024-11-23T14:30:00Z,5,2
BL1,2024,11,Stuttgart,Bochum,2024-11-23T14:30:00Z,2,0
BL1,2024,11,Dortmund,Freiburg,2024-11-23T14:30:00Z,4,0
BL1,2024,11,Hoffenheim,Leipzig,2024-11-23T14:30:00Z,4,3
BL1,2024,11,Wolfsburg,Union Berlin,2024-11-23T14:30:00Z,1,0
BL1,2024,11,Frankfurt,Werder Bremen,2024-11-23T17:30:00Z,1,0
BL1,2024,11,Holstein Kiel,Mainz,2024-11-24T14:30:00Z,0,3
BL1,2024,11,Gladbach,St. Pauli,2024-11-24T16:30:00Z,2,0
BL1,2024,12,St. Pauli,Holstein Kiel,2024-11-29T19:30:00Z,3,1
BL1,2024,12,Leipzig,Wolfsburg,2024-11-30T14:30:00Z,1,5
BL1,2024,12,Werder Bremen,Stuttgart,2024-11-30T14:30:00Z,2,2
BL1,2024,12,Freiburg,Gladbach,2024-11-30T14:30:00Z,3,1
BL1,2024,12,Augsburg,Bochum,2024-11-30T14:30:00Z,1,0
BL1,2024,12,Union Berlin,Leverkusen,2024-11-30T14:30:00Z,1,2
BL1,2024,12,Dortmund,Bayern,2024-11-30T17:30:00Z,1,1
BL1,2024,12,Mainz,Hoffenheim,2024-12-01T14:30:00Z,2,0
BL1,2024,12,Heidenheim,Frankfurt,2024-12-01T16:30:00Z,0,4
BL1,2024,13,Stuttgart,Union Berlin,2024-12-06T19:30:00Z,3,2
BL1,2024,13,Leverkusen,St. Pauli,2024-12-07T14:30:00Z,2,1
BL1,2024,13,Bayern,Heidenheim,2024-12-07T14:30:00Z,4,2
BL1,2024,13,Frankfurt,Augsburg,2024-12-07T14:30:00Z,2,2
BL1,2024,13,Bochum,Werder Bremen,2024-12-07T14:30:00Z,0,1
BL1,2024,13,Holstein Kiel,Leipzig,2024-12-07T14:30:00Z,0,2
BL1,2024,13,Gladbach,Dortmund,2024-12-07T17:30:00Z,1,1
BL1,2024,13,Wolfsburg,Mainz,2024-12-08T14:30:00Z,4,3
BL1,2024,13,Hoffenheim,Freiburg,2024-12-08T16:30:00Z,1,1
BL1,2024,14,Freiburg,Wolfsburg,2024-12-13T19:30:00Z,3,2
BL1,2024,14,Mainz,Bayern,2024-12-14T14:30:00Z,2,1
BL1,2024,14,Gladbach,Holstein Kiel,2024-12-14T14:30:00Z,4,1
BL1,2024,14,Augsburg,Leverkusen,2024-12-14T14:30:00Z,0,2
BL1,2024,14,St. Pauli,Werder Bremen,2024-12-14T17:30:00Z,0,2
BL1,2024,14,Heidenheim,Stuttgart,2024-12-15T14:30:00Z,1,3
BL1,2024,14,Dortmund,Hoffenheim,2024-12-15T16:30:00Z,1,1
BL1,2024,14,Leipzig,Frankfurt,2024-12-15T18:30:00Z,2,1
BL1,2024,15,Bayern,Leipzig,2024-12-20T19:30:00Z,5,1
BL1,2024,15,Stuttgart,St. Pauli,2024-12-21T14:30:00Z,0,1
BL1,2024,15,Frankfurt,Mainz,2024-12-21T14:30:00Z,1,3
BL1,2024,15,Hoffenheim,Gladbach,2024-12-21T14:30:00Z,1,2
BL1,2024,15,Werder Bremen,Union Berlin,2024-12-21T14:30:00Z,4,1
BL1,2024,15,Holstein Kiel,Augsburg,2024-12-21T14:30:00Z,5,1
BL1,2024,15,Leverkusen,Freiburg,2024-12-21T17:30:00Z,5,1
BL1,2024,15,Bochum,Heidenheim,2024-12-22T14:30:00Z,2,0
BL1,2024,15,Wolfsburg,Dortmund,2024-12-22T16:30:00Z,1,3
BL1,2024,16,Dortmund,Leverkusen,2025-01-10T19:45:00Z,2,3
BL1,2024,16,Hoffenheim,Wolfsburg,2025-01-11T14:30:00Z,0,1
BL1,2024,16,Heidenheim,Union Berlin,2025-01-11T14:30:00Z,2,0
BL1,2024,16,Freiburg,Holstein Kiel,2025-01-11T14:30:00Z,3,2
BL1,2024,16,Mainz,Bochum,2025-01-11T14:30:00Z,2,0
BL1,2024,16,St. Pauli,Frankfurt,2025-01-11T14:30:00Z,0,1
BL1,2024,16,Gladbach,Bayern,2025-01-11T17:30:00Z,0,1
BL1,2024,16,Leipzig,Werder Bremen,2025-01-12T14:30:00Z,4,2
BL1,2024,16,Augsburg,Stuttgart,2025-01-12T16:30:00Z,0,1
BL1,2024,17,Holstein Kiel,Dortmund,2025-01-14T17:30:00Z,4,2
BL1,2024,17,Leverkusen,Mainz,2025-01-14T19:30:00Z,1,0
BL1,2024,17,Frankfurt,Freiburg,2025-01-14T19:30:00Z,4,1
BL1,2024,17,Wolfsburg,Gladbach,2025-01-14T19:30:00Z,5,1
BL1,2024,17,Bochum,St. Pauli,2025-01-15T17:30:00Z,1,0
BL1,2024,17,Stuttgart,Leipzig,2025-01-15T19:30:00Z,2,1
BL1,2024,17,Bayern,Hoffenheim,2025-01-15T19:30:00Z,5,0
BL1,2024,17,Werder Bremen,Heidenheim,2025-01-15T19:30:00Z,3,3
BL1,2024,17,Union Berlin,Augsburg,2025-01-15T19:30:00Z,0,2
BL1,2024,18,Frankfurt,Dortmund,2025-01-17T19:30:00Z,2,0
BL1,2024,18,Stuttgart,Freiburg,2025-01-18T14:30:00Z,4,0
BL1,2024,18,Bayern,Wolfsburg,2025-01-18T14:30:00Z,3,2
BL1,2024,18,Heidenheim,St. Pauli,2025-01-18T14:30:00Z,0,2
BL1,2024,18,Bochum,Leipzig,2025-01-18T14:30:00Z,3,3
BL1,2024,18,Holstein Kiel,Hoffenheim,2025-01-18T14:30:00Z,1,3
BL1,2024,18,Leverkusen,Gladbach,2025-01-18T17:30:00Z,3,1
BL1,2024,18,Union Berlin,Mainz,2025-01-19T14:30:00Z,2,1
BL1,2024,18,Werder Bremen,Augsburg,2025-01-19T16:30:00Z,0,2
BL1,2024,19,Wolfsburg,Holstein Kiel,2025-01-24T19:30:00Z,2,2
BL1,2024,19,Leipzig,Leverkusen,2025-01-25T14:30:00Z,2,2
BL1,2024,19,Mainz,Stuttgart,2025-01-25T14:30:00Z,2,0
BL1,2024,19,Freiburg,Bayern,2025-01-25T14:30:00Z,1,2
BL1,2024,19,Augsburg,Heidenheim,2025-01-25T14:30:00Z,2,1
BL1,2024,19,Dortmund,Werder Bremen,2025-01-25T14:30:00Z,2,2
BL1,2024,19,Gladbach,Bochum,2025-01-25T17:30:00Z,3,0
BL1,2024,19,Hoffenheim,Frankfurt,2025-01-26T14:30:00Z,2,2
BL1,2024,19,St. Pauli,Union Berlin,2025-01-26T16:30:00Z,3,0
BL1,2024,20,Werder Bremen,Mainz,2025-01-31T19:30:00Z,1,0
BL1,2024,20,Heidenheim,Dortmund,2025-02-01T14:30:00Z,1,2
BL1,2024,20,Bochum,Freiburg,2025-02-01T14:30:00Z,0,1
BL1,2024,20,St. Pauli,Augsburg,2025-02-01T14:30:00Z,1,1
BL1,2024,20,Stuttgart,Gladbach,2025-02-01T14:30:00Z,1,2
BL1,2024,20,Bayern,Holstein Kiel,2025-02-01T14:30:00Z,4,3
BL1,2024,20,Union Berlin,Leipzig,2025-02-01T17:30:00Z,0,0
BL1,2024,20,Frankfurt,Wolfsburg,2025-02-02T14:30:00Z,1,1
BL1,2024,20,Leverkusen,Hoffenheim,2025-02-02T16:30:00Z,3,1
BL1,2024,21,Bayern,Werder Bremen,2025-02-07T19:30:00Z,3,0
BL1,2024,21,Wolfsburg,Leverkusen,2025-02-08T14:30:00Z,0,0
BL1,2024,21,Dortmund,Stuttgart,2025-02-08T14:30:00Z,1,2
BL1,2024,21,Freiburg,Heidenheim,2025-02-08T14:30:00Z,1,0
BL1,2024,21,Mainz,Augsburg,2025-02-08T14:30:00Z,0,0
BL1,2024,21,Hoffenheim,Union Berlin,2025-02-08T14:30:00Z,0,4
BL1,2024,21,Gladbach,Frankfurt,2025-02-08T17:30:00Z,1,1
BL1,2024,21,Holstein Kiel,Bochum,2025-02-09T14:30:00Z,2,2
BL1,2024,21,Leipzig,St. Pauli,2025-02-09T16:30:00Z,2,0
BL1,2024,22,Augsburg,Leipzig,2025-02-14T19:30:00Z,0,0
