season,matchday,home_team,away_team,date,home_goals,away_goals,elo_home,elo_away,home_pts5,away_pts5,home_gf5,home_ga5,away_gf5,away_ga5
2025,2,SSC Napoli,Cagliari Calcio,2025-08-30 18:45:00+00:00,1,0,1554.3148170975421,1430.553336029039,6,5,5,5,7,10
2025,2,AC Pisa 1909,AS Roma,2025-08-30 18:45:00+00:00,0,1,1502.863091313282,1592.5595902346934,1,7,1,1,5,5
2025,2,Genoa CFC,Juventus FC,2025-08-31 16:30:00+00:00,0,1,1499.2672597321841,1610.436597017955,8,9,7,5,9,5
2025,2,Torino FC,ACF Fiorentina,2025-08-31 16:30:00+00:00,0,0,1506.5130802828003,1548.4610247870714,7,11,5,10,11,8
2025,2,FC Internazionale Milano,Udinese Calcio,2025-08-31 18:45:00+00:00,1,2,1716.672978500198,1449.9721690373572,8,9,13,4,6,3
2025,2,SS Lazio,Hellas Verona FC,2025-08-31 18:45:00+00:00,4,0,1547.4968839581948,1438.1215211231718,6,8,6,6,8,7
2025,3,Cagliari Calcio,Parma Calcio 1913,2025-09-13 13:00:00+00:00,2,0,1423.9720863281664,1449.9600942851607,4,5,6,10,5,7
2025,3,Juventus FC,FC Internazionale Milano,2025-09-13 16:00:00+00:00,4,3,1617.3417893627998,1700.2175058878636,11,8,9,4,14,5
2025,3,ACF Fiorentina,SSC Napoli,2025-09-13 18:45:00+00:00,1,3,1547.2594985033302,1560.8960667984147,9,8,9,7,5,4
2025,3,AS Roma,Torino FC,2025-09-14 10:30:00+00:00,0,1,1600.0337849628077,1507.7146065665415,9,7,5,4,5,10
2025,3,Atalanta BC,US Lecce,2025-09-14 13:00:00+00:00,4,1,1595.3156093120626,1421.2862026245364,8,2,9,5,0,6
2025,3,AC Pisa 1909,Udinese Calcio,2025-09-14 13:00:00+00:00,0,1,1495.3888965851677,1466.4276416496916,1,11,1,2,7,3
2025,3,US Sassuolo Calcio,SS Lazio,2025-09-14 16:00:00+00:00,1,0,1392.810737826141,1554.4488398613005,1,8,4,10,8,4
2025,3,AC Milan,Bologna FC 1909,2025-09-14 18:45:00+00:00,1,0,1593.4974580955463,1590.1276484639177,7,7,12,9,6,6
2025,3,Hellas Verona FC,US Cremonese,2025-09-15 16:30:00+00:00,0,0,1431.169565220066,1519.67192670459,5,6,6,10,5,3
2025,3,Como 1907,Genoa CFC,2025-09-15 18:45:00+00:00,1,1,1505.6939501356867,1492.3620673873393,7,7,6,5,4,3
2025,4,US Lecce,Cagliari Calcio,2025-09-19 18:45:00+00:00,1,2,1415.9144248988707,1434.7186894376084,2,7,1,8,7,5
2025,4,Bologna FC 1909,Genoa CFC,2025-09-20 13:00:00+00:00,2,1,1580.2246363404436,1492.745601594487,4,5,4,7,3,3
2025,4,Hellas Verona FC,Juventus FC,2025-09-20 16:00:00+00:00,1,1,1433.6631653252182,1629.6829091570241,6,13,5,8,12,6
2025,4,Udinese Calcio,AC Milan,2025-09-20 18:45:00+00:00,0,3,1477.2592882545982,1603.4004702190205,11,7,6,3,8,8
2025,4,SS Lazio,AS Roma,2025-09-21 10:30:00+00:00,0,1,1540.1054528046423,1587.4374445576238,5,9,6,5,4,3
2025,4,Torino FC,Atalanta BC,2025-09-21 13:00:00+00:00,0,3,1520.3109469717253,1600.6873870377283,7,8,4,9,11,6
2025,4,US Cremonese,Parma Calcio 1913,2025-09-21 13:00:00+00:00,0,0,1517.178326599438,1439.2134911757187,7,5,5,3,4,7
2025,4,ACF Fiorentina,Como 1907,2025-09-21 16:00:00+00:00,1,2,1537.6517890688115,1505.310415928539,8,5,8,8,4,5
2025,4,FC Internazionale Milano,US Sassuolo Calcio,2025-09-21 18:45:00+00:00,2,1,1687.8763860936392,1407.1541248827991,5,4,12,9,4,8
2025,4,SSC Napoli,AC Pisa 1909,2025-09-22 18:45:00+00:00,3,2,1570.5037762329334,1484.557249980261,11,1,8,3,1,3
2025,5,Como 1907,US Cremonese,2025-09-27 13:00:00+00:00,1,1,1516.2385961296702,1514.9712409513388,7,8,5,5,5,3
2025,5,Juventus FC,Atalanta BC,2025-09-27 16:00:00+00:00,1,1,1624.5721116646228,1608.4143730822962,13,8,10,4,11,6
2025,5,Cagliari Calcio,FC Internazionale Milano,2025-09-27 18:45:00+00:00,0,2,1444.1779870545301,1691.1916218728418,7,7,7,6,13,9
2025,5,US Sassuolo Calcio,Udinese Calcio,2025-09-28 10:30:00+00:00,3,1,1403.8388891035966,1470.7383842050392,4,10,5,8,5,5
2025,5,AS Roma,Hellas Verona FC,2025-09-28 13:00:00+00:00,2,0,1596.0834861406759,1438.7739628176196,9,4,4,3,4,8
2025,5,AC Pisa 1909,ACF Fiorentina,2025-09-28 13:00:00+00:00,0,0,1476.9817358688265,1526.7236088676802,1,5,3,6,6,8
2025,5,US Lecce,Bologna FC 1909,2025-09-28 16:00:00+00:00,2,2,1406.455127281949,1587.7586787247874,2,6,2,8,3,5
2025,5,AC Milan,SSC Napoli,2025-09-28 18:45:00+00:00,2,1,1609.9213742685795,1578.079290344368,10,13,10,5,9,3
2025,5,Parma Calcio 1913,Torino FC,2025-09-29 16:30:00+00:00,2,1,1441.4205768238178,1512.5839609271575,5,4,4,7,1,11
2025,5,Genoa CFC,SS Lazio,2025-09-29 18:45:00+00:00,0,3,1485.2115592101432,1531.4594112215902,5,4,4,4,5,5
2025,6,Hellas Verona FC,US Sassuolo Calcio,2025-10-03 18:45:00+00:00,0,1,1433.015721944579,1415.7409619433352,3,6,2,8,7,8
2025,6,SS Lazio,Torino FC,2025-10-04 13:00:00+00:00,3,3,1540.1360976687135,1500.563884906857,6,4,7,4,2,10
2025,6,Parma Calcio 1913,US Lecce,2025-10-04 13:00:00+00:00,0,1,1453.4406528441182,1411.2462665351143,5,2,3,6,4,10
2025,6,FC Internazionale Milano,US Cremonese,2025-10-04 16:00:00+00:00,4,1,1695.0788221854455,1515.0077182038144,9,9,13,7,6,4
2025,6,Atalanta BC,Como 1907,2025-10-04 18:45:00+00:00,1,1,1608.879095199813,1516.2021188771946,9,8,10,4,6,4
2025,6,Udinese Calcio,Cagliari Calcio,2025-10-05 10:30:00+00:00,1,1,1458.8363113653006,1440.2907867419265,7,7,5,8,5,5
2025,6,ACF Fiorentina,AS Roma,2025-10-05 13:00:00+00:00,1,2,1525.3016250143764,1601.8417270137165,3,12,3,6,5,1
2025,6,Bologna FC 1909,AC Pisa 1909,2025-10-05 13:00:00+00:00,4,0,1582.967539471622,1478.4037197221303,7,2,5,5,3,6
2025,6,SSC Napoli,Genoa CFC,2025-10-05 16:00:00+00:00,2,1,1568.993221762122,1476.5348727630198,12,2,10,5,2,7
2025,6,Juventus FC,AC Milan,2025-10-05 18:45:00+00:00,0,0,1624.1073895471059,1619.0074428508256,11,12,9,5,9,3
2025,7,AC Pisa 1909,Hellas Verona FC,2025-10-18 13:00:00+00:00,0,0,1471.3256183286837,1422.518923703509,1,2,2,9,1,8
2025,7,US Lecce,US Sassuolo Calcio,2025-10-18 13:00:00+00:00,0,0,1422.4547829856865,1426.237760184405,4,9,5,10,8,6
2025,7,Torino FC,SSC Napoli,2025-10-18 16:00:00+00:00,1,0,1501.6979649370583,1576.3931461139975,5,12,5,8,10,6
2025,7,AS Roma,FC Internazionale Milano,2025-10-18 18:45:00+00:00,0,1,1609.673686058814,1700.3150592729087,12,9,6,2,12,8
2025,7,Como 1907,Juventus FC,2025-10-19 10:30:00+00:00,2,0,1518.8080607604295,1623.9606118234456,6,9,5,5,7,5
2025,7,Cagliari Calcio,Bologna FC 1909,2025-10-19 13:00:00+00:00,0,2,1440.8240634663384,1590.0456408650687,7,10,5,5,9,4
2025,7,Genoa CFC,Parma Calcio 1913,2025-10-19 13:00:00+00:00,0,0,1469.1349484111443,1442.232136393546,1,5,3,9,3,5
2025,7,Atalanta BC,SS Lazio,2025-10-19 16:00:00+00:00,0,0,1606.2731533165781,1539.0020176385124,9,7,10,4,10,5
2025,7,AC Milan,ACF Fiorentina,2025-10-19 18:45:00+00:00,2,1,1619.1542205744859,1517.469665969279,13,2,8,1,3,7
2025,7,US Cremonese,Udinese Calcio,2025-10-20 18:45:00+00:00,1,1,1509.7714811163512,1458.3030346408887,6,7,5,7,5,8
2025,8,AC Milan,AC Pisa 1909,2025-10-24 18:45:00+00:00,2,2,1626.3083009366344,1469.9300168429436,13,2,8,2,2,8
2025,8,Parma Calcio 1913,Como 1907,2025-10-25 13:00:00+00:00,0,0,1443.0049177050676,1531.745450049642,5,9,2,4,7,4
2025,8,Udinese Calcio,US Lecce,2025-10-25 13:00:00+00:00,3,2,1459.7736736434258,1422.563661519344,5,5,4,8,5,8
2025,8,SSC Napoli,FC Internazionale Milano,2025-10-25 16:00:00+00:00,3,1,1564.275768134159,1707.7638108725616,9,12,9,7,12,6
2025,8,US Cremonese,Atalanta BC,2025-10-25 18:45:00+00:00,1,1,1508.300842113814,1604.360772895296,4,9,3,6,9,3
2025,8,Torino FC,Genoa CFC,2025-10-26 11:30:00+00:00,2,1,1513.8153429168967,1468.3621670996226,7,2,6,8,3,8
2025,8,Hellas Verona FC,Cagliari Calcio,2025-10-26 14:00:00+00:00,2,2,1423.9145251892492,1434.8730488477704,3,7,1,4,5,6
2025,8,US Sassuolo Calcio,AS Roma,2025-10-26 14:00:00+00:00,0,1,1426.1288816507476,1602.224934459161,10,9,6,3,5,3
2025,8,ACF Fiorentina,Bologna FC 1909,2025-10-26 17:00:00+00:00,2,2,1510.3155856071305,1595.9966554836367,1,10,4,9,10,4
2025,8,SS Lazio,Juventus FC,2025-10-26 19:45:00+00:00,1,0,1540.9143980597946,1611.0232225342331,5,6,6,5,6,7
2025,9,US Lecce,SSC Napoli,2025-10-28 17:30:00+00:00,0,1,1413.630575635821,1578.185868290131,5,9,6,7,9,7
2025,9,Atalanta BC,AC Milan,2025-10-28 19:45:00+00:00,1,1,1601.6643065929784,1622.0885474205902,7,11,6,3,9,4
2025,9,AS Roma,Parma Calcio 1913,2025-10-29 17:30:00+00:00,2,1,1607.5500996923447,1445.5049455653739,12,6,6,2,2,2
2025,9,Como 1907,Hellas Verona FC,2025-10-29 17:30:00+00:00,3,1,1529.2454221893356,1424.2298323008126,9,3,6,3,3,6
2025,9,Juventus FC,Udinese Calcio,2025-10-29 17:30:00+00:00,3,1,1599.032278349175,1468.7067595269486,3,5,2,5,6,10
2025,9,Genoa CFC,US Cremonese,2025-10-29 19:45:00+00:00,0,2,1459.6630018042792,1510.9973084161315,1,4,3,9,4,7
2025,9,Bologna FC 1909,Torino FC,2025-10-29 19:45:00+00:00,0,0,1593.5793622590893,1522.5145082122401,11,7,12,5,7,9
2025,9,FC Internazionale Milano,ACF Fiorentina,2025-10-29 19:45:00+00:00,3,0,1693.8537107165896,1512.732878831678,12,2,10,5,5,8
2025,9,Cagliari Calcio,US Sassuolo Calcio,2025-10-30 17:30:00+00:00,1,2,1434.557741736207,1420.803716417564,5,7,5,8,5,4
2025,9,AC Pisa 1909,SS Lazio,2025-10-30 19:45:00+00:00,0,0,1474.1497703589878,1552.9053422448528,3,8,4,9,7,4
2025,10,Udinese Calcio,Atalanta BC,2025-11-01 14:00:00+00:00,1,0,1462.291266031244,1602.2514872699126,5,5,7,10,4,4
2025,10,SSC Napoli,Como 1907,2025-11-01 17:00:00+00:00,0,0,1583.7746065851386,1536.3116352455716,9,9,7,5,7,3
2025,10,US Cremonese,Juventus FC,2025-11-01 19:45:00+00:00,1,2,1519.5304469817456,1605.4477718448795,6,5,6,7,4,5
2025,10,Hellas Verona FC,FC Internazionale Milano,2025-11-02 11:30:00+00:00,1,2,1417.1636192445767,1699.0666243505966,2,12,3,8,11,4
2025,10,ACF Fiorentina,US Lecce,2025-11-02 14:00:00+00:00,0,1,1507.519965197671,1408.0418373408136,2,5,4,9,5,6
2025,10,Torino FC,AC Pisa 1909,2025-11-02 14:00:00+00:00,2,2,1524.531863879491,1476.3784956711406,8,4,7,6,2,6
2025,10,Parma Calcio 1913,Bologna FC 1909,2025-11-02 17:00:00+00:00,1,3,1439.8578334779734,1591.5620065918383,5,9,3,4,10,4
2025,10,AC Milan,AS Roma,2025-11-02 19:45:00+00:00,1,0,1621.501366743656,1613.1972117797452,9,12,7,5,7,3
2025,10,US Sassuolo Calcio,Genoa CFC,2025-11-03 17:30:00+00:00,1,2,1431.1993824204453,1451.1298632386652,10,1,6,3,2,9
2025,10,SS Lazio,Cagliari Calcio,2025-11-03 19:45:00+00:00,2,0,1550.6766169327,1424.1620757333255,9,2,7,3,4,9
2025,11,AC Pisa 1909,US Cremonese,2025-11-07 19:45:00+00:00,1,0,1477.7556543437313,1511.9541417753705,4,5,4,8,6,8
2025,11,Como 1907,Cagliari Calcio,2025-11-08 14:00:00+00:00,0,0,1537.6692942591467,1417.6506135679417,9,2,6,2,4,9
2025,11,US Lecce,Hellas Verona FC,2025-11-08 14:00:00+00:00,0,0,1420.8292895484472,1413.8671389690567,7,2,4,4,4,8
2025,11,Juventus FC,Torino FC,2025-11-08 17:00:00+00:00,0,0,1613.0240770512546,1523.1547052069004,7,9,5,5,8,6
2025,11,Parma Calcio 1913,AC Milan,2025-11-08 19:45:00+00:00,2,2,1433.966385845382,1631.26239945409,2,9,2,6,6,4
2025,11,Atalanta BC,US Sassuolo Calcio,2025-11-09 11:30:00+00:00,0,3,1588.4277417038074,1421.7723993682869,4,7,3,4,4,4
2025,11,Genoa CFC,ACF Fiorentina,2025-11-09 14:00:00+00:00,2,2,1460.5568462908236,1494.7325129900373,4,1,4,7,4,10
2025,11,Bologna FC 1909,SSC Napoli,2025-11-09 14:00:00+00:00,2,0,1597.4534542244296,1582.4169475715635,11,10,11,3,6,3
2025,11,AS Roma,Udinese Calcio,2025-11-09 17:00:00+00:00,2,0,1603.4361790693113,1476.1150115973492,9,8,5,4,7,7
2025,11,FC Internazionale Milano,SS Lazio,2025-11-09 19:45:00+00:00,2,0,1702.3631046261166,1557.1880790980838,12,9,11,5,6,3
2025,12,Cagliari Calcio,Genoa CFC,2025-11-22 14:00:00+00:00,3,3,1420.9738803604516,1461.5373407421462,2,5,3,8,5,7
2025,12,Udinese Calcio,Bologna FC 1909,2025-11-22 14:00:00+00:00,0,3,1469.6239240314496,1607.020938778337,7,11,6,8,9,3
2025,12,ACF Fiorentina,Juventus FC,2025-11-22 17:00:00+00:00,1,1,1493.7520185387148,1610.4936141156625,2,7,5,10,5,5
2025,12,SSC Napoli,Atalanta BC,2025-11-22 19:45:00+00:00,3,1,1572.849463017656,1573.967927752076,7,3,4,4,2,6
2025,12,Hellas Verona FC,Parma Calcio 1913,2025-11-23 11:30:00+00:00,1,2,1414.0674989534184,1439.1042713457168,3,3,4,7,4,7
2025,12,US Cremonese,AS Roma,2025-11-23 14:00:00+00:00,1,3,1500.9729968093554,1609.9272666352108,5,9,5,5,5,3
2025,12,SS Lazio,US Lecce,2025-11-23 17:00:00+00:00,2,0,1551.139232698617,1420.6289295640854,8,5,3,2,3,4
2025,12,FC Internazionale Milano,AC Milan,2025-11-23 19:45:00+00:00,0,1,1708.4119510255834,1626.1245139537552,12,9,9,4,8,6
2025,12,Torino FC,Como 1907,2025-11-24 17:30:00+00:00,1,5,1525.6851681424926,1534.3460274666368,9,9,5,3,5,1
2025,12,US Sassuolo Calcio,AC Pisa 1909,2025-11-24 19:45:00+00:00,2,2,1436.2322133200182,1488.7367993097464,7,7,6,4,5,4
